Fiyat,İlan Tarihi,Net m²,Brüt m²,Oda Sayısı,Banyo Sayısı,Binadaki Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Yapının Durumu,Isıtma Tipi,Kira Getirisi,Aidat,Kullanım Durumu,Krediye Uygun,Tapu Durumu,Görüntülü Ev Gezintisi,Mobilya Durumu,Tapu Durumu,Kimden,Parsel,Ada,Konut Şekli,Sehir
"<strong content=""7600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.600.000 TL</strong>",25 Kasım 2024,220,250m²,3+1,2,2,Müstakil,6-10 arası,İkinci El,Klima,,,Boş,Evet,Kat Mülkiyeti,,Eşyalı (Mobilyalı),Kat Mülkiyeti,,,,Dubleks,Antalya
"<strong content=""14145000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.145.000 TL</strong>",25 Kasım 2024,280,350m²,6+1,4,3,First Floor,0,New Building,Air Conditioner,,,Vacant,Yes,Condominium,,Unfurnished,Condominium,,,,Triplex,Antalya
"<strong content=""43700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">43.700.000 TL</strong>",25 Kasım 2024,223,325m²,4+1,3,3,,,Sıfır,Yerden Isıtma,,,Boş,Evet,,,,,,,,Giriş Kat,Antalya
"<strong content=""7500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.500.000 TL</strong>",25 Kasım 2024,63,100m²,2+1,1,2,Bahçe katı,,Sıfır,Klima,35.000  TL  (aylık),,Boş,Evet,,,,,,2,,Bahçe Katı,Antalya
"<strong content=""5100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.100.000 TL</strong>",25 Kasım 2024,80,95m²,2+1,2,4,1,5,İkinci El,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""5740000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.740.000 TL</strong>",25 Kasım 2024,,,,,,,,,,,,,Evet,,,,,,1,317,,Antalya
"<strong content=""39975000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">39.975.000 TL</strong>",25 Kasım 2024,,,,,,,,,,,,,Evet,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""10000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.000.000 TL</strong>",25 Kasım 2024,,,,,,,,,,,,,Evet,Müstakil Parsel,,,Müstakil Parsel,Danışman,1331,13,,Antalya
"<strong content=""60000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">60.000.000 TL</strong>",26 Kasım 2024,,,,,,,,,,,,,Hayır,,,,,,,,,Antalya
"<strong content=""36000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">36.000.000 TL</strong>",23 Kasım 2024,,,,,,,,,,,,,Evet,,,,,,7,149,,Antalya
"<strong content=""2475000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.475.000 TL</strong>",24 Kasım 2024,105,125m²,2+1,1,3,3,11-15 arası,,Soba (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""20800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">20.800.000 TL</strong>",23 Kasım 2024,,,,,,,,,,,,,Evet,,,,,,1,1,,Antalya
"<strong content=""49500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">49.500.000 TL</strong>",22 Kasım 2024,600,800m²,7+3,4,2,Bahçe katı,5,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Antalya
"<strong content=""2275000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.275.000 TL</strong>",24 Kasım 2024,64,65m²,2+1,1,3,Yüksek Giriş,5,,Soba (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""210000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">210.000.000 TL</strong>",22 Kasım 2024,1000,,,,,Müstakil,0,,Klima,200.000  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,Danışman,,,,Antalya
"<strong content=""3500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.500.000 TL</strong>",21 Kasım 2024,130,140m²,3+1,1,3,2,16-20 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""5250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.250.000 TL</strong>",21 Kasım 2024,140,155m²,3+1,3,4,3,6-10 arası,İkinci El,Kombi (Elektrikli),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""14450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.450.000 TL</strong>",21 Kasım 2024,340,380m²,5+1,3,3,,16-20 arası,,Kombi (Elektrikli),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""2600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.600.000 TL</strong>",22 Kasım 2024,55,65m²,1+1,1,,2,0,Sıfır,Kalorifer (Doğalgaz),13.000  TL  (aylık),500  TL  (aylık),Boş,Evet,,,Eşyasız,,Danışman,,,Tek Kat,Antalya
"<strong content=""4250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.250.000 TL</strong>",21 Kasım 2024,130,145m²,3+1,2,5,2,16-20 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""6850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.850.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,2,9,9,Between 16-20,,Combi Boiler (Natural Gas),0  TL  (aylık),0  TL  (aylık),Vacant,Yes,Condominium,,,Condominium,,,,,Antalya
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",21 Kasım 2024,100,110m²,2+1,1,7,6,4,,Yok,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",21 Kasım 2024,100,120m²,2+1,2,8,5,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""3000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.000.000 TL</strong>",21 Kasım 2024,100,115m²,2+1,1,4,2,4,,Klima,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",21 Kasım 2024,165,180m²,3+1,2,8,6,16-20 arası,,Yok,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""8000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.000.000 TL</strong>",21 Kasım 2024,150,195m²,3+1,2,3,Bahçe katı,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""6950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.950.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,2,9,4,16-20 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""3900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.900.000 TL</strong>",21 Kasım 2024,100,110m²,2+1,1,4,2,5,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,Kat İrtifakı,,,Kat İrtifakı,,,,,Antalya
"<strong content=""3900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.900.000 TL</strong>",21 Kasım 2024,100,110m²,2+1,1,4,1,5,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""6900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.900.000 TL</strong>",21 Kasım 2024,190,220m²,4+1,2,4,4,0,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Çatı Dubleksi,Antalya
"<strong content=""15900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">15.900.000 TL</strong>",21 Kasım 2024,175,190m²,3+1,2,4,1,4,,Combi Boiler (Natural Gas),0  TL  (aylık),0  TL  (aylık),Vacant,Yes,,,Unfurnished,,,,,Intermediate Floor,Antalya
"<strong content=""14500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.500.000 TL</strong>",21 Kasım 2024,242,310m²,4+1,3,2,1,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""17500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">17.500.000 TL</strong>",21 Kasım 2024,170,185m²,3+1,2,4,1,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""6490000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.490.000 TL</strong>",21 Kasım 2024,140,150m²,3+1,1,5,1,11-15 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""5490000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.490.000 TL</strong>",21 Kasım 2024,130,150m²,3+1,1,10,1,11-15 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""17500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">17.500.000 TL</strong>",21 Kasım 2024,170,185m²,3+1,2,3,2,4,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""5850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.850.000 TL</strong>",21 Kasım 2024,160,175m²,3+1,1,10,1,16-20 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,,,Eşyalı (Mobilyalı),,,,,,Antalya
"<strong content=""8750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.750.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,2,4,1,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Ara Kat,Antalya
"<strong content=""13500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.500.000 TL</strong>",21 Kasım 2024,110,120m²,2+1,2,9,2,11-15 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Sadece Beyaz Eşya,,,,,Ara Kat,Antalya
"<strong content=""27900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">27.900.000 TL</strong>",21 Kasım 2024,160,180m²,3+1,2,10-20 arası,9,16-20 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Sadece Beyaz Eşya,,,,,Ara Kat,Antalya
"<strong content=""5980000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.980.000 TL</strong>",21 Kasım 2024,150,165m²,3+1,1,9,3,16-20 arası,,Yok,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""2950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.950.000 TL</strong>",21 Kasım 2024,130,140m²,3+1,1,3,3,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""4850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.850.000 TL</strong>",21 Kasım 2024,110,125m²,2+1,2,3,2,6-10 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""4150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.150.000 TL</strong>",21 Kasım 2024,95,100m²,2+1,2,4,3,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Hayır,,,Eşyalı (Mobilyalı),,,,,Ara Kat,Antalya
"<strong content=""4500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.500.000 TL</strong>",21 Kasım 2024,100,115m²,2+1,2,4,2,4,,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,,,,,,,,,Antalya
"<strong content=""16500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.500.000 TL</strong>",21 Kasım 2024,195,220m²,3+1,1,5,1,26-30 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,,Antalya
"<strong content=""4000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.000.000 TL</strong>",21 Kasım 2024,65,,,,1,Zemin Kat,11-15 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""5100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.100.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,1,10,5,16-20 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,,,,,,,,,Antalya
"<strong content=""4490000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.490.000 TL</strong>",21 Kasım 2024,130,150m²,3+1,1,10,2,11-15 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Hayır,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""17000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">17.000.000 TL</strong>",21 Kasım 2024,195,220m²,3+1,1,5,1,26-30 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,,Antalya
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",21 Kasım 2024,115,125m²,2+1,2,4,Bahçe katı,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Sadece Beyaz Eşya,,,,,,Antalya
"<strong content=""7250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.250.000 TL</strong>",21 Kasım 2024,120,135m²,2+1,2,4,4,1,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Hayır,,,Eşyasız,,,,,Çatı Dubleksi,Antalya
"<strong content=""5250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.250.000 TL</strong>",21 Kasım 2024,130,140m²,3+1,2,9,Yüksek Giriş,3,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""12900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.900.000 TL</strong>",21 Kasım 2024,400,440m²,6+2,4,3,,5,,Klima,,,Boş,Hayır,,,Eşyasız,,,,,İkiz Ev,Antalya
"<strong content=""6750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.750.000 TL</strong>",21 Kasım 2024,250,260m²,4+1,2,5,5,11-15 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",21 Kasım 2024,130,140m²,2+1,1,4,1,26-30 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",21 Kasım 2024,140,150m²,2+1,2,2,1,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyalı (Mobilyalı),Kat Mülkiyeti,,,,,Antalya
"<strong content=""8500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.500.000 TL</strong>",21 Kasım 2024,180,220m²,3+1,3,4,3,11-15 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Çatı Dubleksi,Antalya
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",21 Kasım 2024,230,250m²,4+1,3,4,4,5,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Antalya
"<strong content=""16000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.000.000 TL</strong>",21 Kasım 2024,320,340m²,5+1,3,4,3,4,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Çatı Dubleksi,Antalya
"<strong content=""5650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.650.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,2,8,4,11-15 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""4750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.750.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,1,4,3,6-10 arası,,Klima,,,Mülk Sahibi,Evet,,,,,,,,Ara Kat,Antalya
"<strong content=""4500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.500.000 TL</strong>",21 Kasım 2024,150,170m²,3+1,1,10-20 arası,2,21-25 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""6750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.750.000 TL</strong>",21 Kasım 2024,95,110m²,2+1,1,7,3,6-10 arası,,Merkezi Sistem,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""4800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.800.000 TL</strong>",21 Kasım 2024,85,95m²,2+1,2,3,2,0,New Building,None,0  TL  (aylık),0  TL  (aylık),Vacant,Yes,Condominium,,Unfurnished,Condominium,,,,,Antalya
"<strong content=""8500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.500.000 TL</strong>",21 Kasım 2024,260,280m²,4+2,3,2,2,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Çatı Dubleksi,Antalya
"<strong content=""22500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">22.500.000 TL</strong>",21 Kasım 2024,250,280m²,4+1,2,2,Bahçe katı,16-20 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Sadece Beyaz Eşya,,,,,Bahçe Dubleksi,Antalya
"<strong content=""6300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.300.000 TL</strong>",21 Kasım 2024,110,120m²,2+1,2,2,1,4,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyalı (Mobilyalı),Kat Mülkiyeti,,,,,Antalya
"<strong content=""2450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.450.000 TL</strong>",21 Kasım 2024,100,120m²,2+1,1,4,1,Between 6-10,,Air Conditioner,0  TL  (aylık),0  TL  (aylık),Vacant,Yes,,,Unfurnished,,,,,,Antalya
"<strong content=""16000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.000.000 TL</strong>",21 Kasım 2024,185,210m²,3+1,2,10-20 arası,5,16-20 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""21650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">21.650.000 TL</strong>",21 Kasım 2024,300,320m²,4+1,4,4,1,0,Sıfır,Yok,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,1,9,9,16-20 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""4400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.400.000 TL</strong>",21 Kasım 2024,95,110m²,2+1,1,4,2,4,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Sadece Beyaz Eşya,,,,,Ara Kat,Antalya
"<strong content=""4750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.750.000 TL</strong>",21 Kasım 2024,110,120m²,2+1,1,2,1,0,Sıfır,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""3750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.750.000 TL</strong>",21 Kasım 2024,95,110m²,2+1,1,5,1,0,Sıfır,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""7950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.950.000 TL</strong>",21 Kasım 2024,160,185m²,3+1,2,4,4,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""11500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">11.500.000 TL</strong>",21 Kasım 2024,170,190m²,3+1,2,10-20 arası,6,11-15 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""14500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.500.000 TL</strong>",21 Kasım 2024,210,230m²,3+1,2,4,3,11-15 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""13100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.100.000 TL</strong>",21 Kasım 2024,170,190m²,3+1,2,10-20 arası,12,16-20 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Ara Kat,Antalya
"<strong content=""4600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.600.000 TL</strong>",21 Kasım 2024,85,95m²,2+1,1,4,2,4,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""8500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.500.000 TL</strong>",21 Kasım 2024,180,200m²,3+1,3,4,Bahçe katı,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Bahçe Dubleksi,Antalya
"<strong content=""3800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.800.000 TL</strong>",21 Kasım 2024,135,145m²,3+1,1,3,Yüksek Giriş,21-25 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""3700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.700.000 TL</strong>",21 Kasım 2024,85,95m²,2+1,1,9,6,1,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",21 Kasım 2024,170,190m²,5+1,2,10,10,16-20 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyalı (Mobilyalı),,,,,,Antalya
"<strong content=""4100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.100.000 TL</strong>",21 Kasım 2024,85,100m²,2+1,2,4,1,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""4800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.800.000 TL</strong>",21 Kasım 2024,70,80m²,1+1,1,4,3,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""3100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.100.000 TL</strong>",21 Kasım 2024,135,145m²,3+1,2,5,3,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""3150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.150.000 TL</strong>",21 Kasım 2024,85,95m²,2+1,1,4,1,2,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""2750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.750.000 TL</strong>",21 Kasım 2024,85,95m²,2+1,1,4,3,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""3750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.750.000 TL</strong>",21 Kasım 2024,100,115m²,2+1,2,5,2,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""7400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.400.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,1,7,6,21-25 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""2345000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.345.000 TL</strong>",21 Kasım 2024,90,100m²,2+1,1,3,1,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,,,Eşyasız,,,,,,Antalya
